id,Exited
165382,0.026284202826029186
165383,0.028207140991153002
165384,0.16074357981758303
165385,0.14522711810990482
165386,0.8440552609286318
165387,0.03545674992692708
165388,0.18145382605231108
165389,0.26475589865301186
165390,0.22167539526072802
165391,0.030121832054040194
165392,0.021304586888151386
165393,0.05993488794153287
165394,0.05520358295625713
165395,0.011782252270612775
165396,0.16188543918307388
165397,0.10036185864358843
165398,0.3737338850458359
165399,0.21626430736744276
165400,0.09513598903055275
165401,0.20656445744339746
165402,0.22613613455468726
165403,0.06309067299865442
165404,0.0665256976953097
165405,0.15374119108636103
165406,0.1305634045741182
165407,0.30789880171454975
165408,0.3431554454325439
165409,0.01930367183527704
165410,0.057486363313935834
165411,0.04865771284511619
165412,0.11655252368610075
165413,0.01486111233125403
165414,0.12334722761379859
165415,0.10929915932181049
165416,0.7533026733621254
165417,0.031116057617109404
165418,0.045924766637571224
165419,0.7119389206492653
165420,0.05044671641199888
165421,0.6403650467933225
165422,0.026135981266511763
165423,0.036225958665778726
165424,0.053475618150952246
165425,0.5757443019501511
165426,0.09157149555587547
165427,0.07418524566863154
165428,0.8612676920027181
165429,0.2151104323465741
165430,0.08767646235473764
165431,0.10110994849915472
165432,0.4665471221289237
165433,0.930770033416203
165434,0.6163525597167421
165435,0.23123349968764806
165436,0.300780877390789
165437,0.0404202884226713
165438,0.01547914412206956
165439,0.30712303897848864
165440,0.340761449351662
165441,0.526352664280392
165442,0.045230487656943964
165443,0.01900548938520241
165444,0.060426849571248935
165445,0.04636501055872388
165446,0.0719482816090637
165447,0.02905230515845761
165448,0.1501485172762225
165449,0.008023668864108364
165450,0.059764231297062334
165451,0.02830656345679009
165452,0.397382354854987
165453,0.10398225436787192
165454,0.652470166843131
165455,0.17762492697806667
165456,0.26773664169649564
165457,0.4629240338754924
165458,0.029152539162753538
165459,0.06987610628030301
165460,0.10245021188423527
165461,0.11181095352721182
165462,0.0668050603160974
165463,0.10904965409235792
165464,0.0482983607712021
165465,0.06265470702249656
165466,0.018103875203631235
165467,0.11147778349526738
165468,0.16155031630849703
165469,0.14972975009157874
165470,0.12532112100576367
165471,0.21637185456977015
165472,0.020463618580209297
165473,0.053324346016557375
165474,0.2554640006346472
165475,0.09824854092788801
165476,0.09008197438424342
165477,0.20973644438005448
165478,0.3352421120535399
165479,0.2821029798271272
165480,0.040516923702927206
165481,0.7251992524088445
165482,0.027857010151404737
165483,0.11860431003052711
165484,0.11593825772666917
165485,0.22862377428155853
165486,0.22358398537690208
165487,0.025769794340046608
165488,0.0744650017179244
165489,0.09787516610466936
165490,0.017996343064947715
165491,0.0867075667662875
165492,0.07447598573239392
165493,0.301053320201748
165494,0.04558639345098597
165495,0.5707776067517027
165496,0.1763196001373636
165497,0.17323468437411718
165498,0.04659890191220809
165499,0.06601254702923069
165500,0.05471155427366699
165501,0.3191627217613996
165502,0.017029850773754022
165503,0.038156812968603245
165504,0.6365996858909363
165505,0.5224840459504329
165506,0.036691897158504815
165507,0.9373443228946021
165508,0.21865544523980457
165509,0.23049128660760465
165510,0.30061708753457234
165511,0.07047979150976666
165512,0.3134108912520912
165513,0.34039363114534016
165514,0.17458593558810426
165515,0.01937525249534755
165516,0.09776976119831136
165517,0.10861468547705383
165518,0.04145920817057413
165519,0.3593596940520181
165520,0.12358248348333858
165521,0.23262773622028465
165522,0.03587873576784057
165523,0.18469262338139478
165524,0.2035999744023635
165525,0.2144144515019802
165526,0.3323583392302204
165527,0.45250921338906364
165528,0.01867462705286548
165529,0.132756850273553
165530,0.10620166827292157
165531,0.06347577859925545
165532,0.46875801455876587
165533,0.030097289481110664
165534,0.5684143481274171
165535,0.008625942600999295
165536,0.09059978846273425
165537,0.171538170424711
165538,0.23459510763053315
165539,0.11332190879116115
165540,0.21072352944227468
165541,0.0883611337499843
165542,0.053531891362047064
165543,0.046162473334367043
165544,0.018459579677213518
165545,0.10751596957102226
165546,0.05893771318698529
165547,0.09907609828111577
165548,0.06088477594271816
165549,0.10087913490426152
165550,0.18648953174733776
165551,0.013879990277101337
165552,0.1503905716437213
165553,0.42516987987208016
165554,0.05510173680382828
165555,0.13988485515753252
165556,0.051497607854434566
165557,0.24419322857636014
165558,0.042294508263005175
165559,0.021850348484494884
165560,0.14037364760756763
165561,0.30395314463324813
165562,0.1761241865210382
165563,0.14061221880052088
165564,0.5368614965193728
165565,0.06233300477653564
165566,0.12182533066816495
165567,0.8554922764540225
165568,0.04099157382668102
165569,0.08949088051092528
165570,0.026343315955748625
165571,0.045808380464691746
165572,0.4665794530674614
165573,0.07647667956112884
165574,0.05838239717597269
165575,0.09132632153449206
165576,0.016173339631563307
165577,0.09097152179389593
165578,0.6718295527399375
165579,0.08149531508195824
165580,0.3097553263257332
165581,0.13845576502003532
165582,0.016536167894085466
165583,0.060843609210163525
165584,0.07367272277040456
165585,0.6664450388287836
165586,0.2597287575396918
165587,0.052745386429943864
165588,0.7909734994941477
165589,0.17289967752896232
165590,0.146058970518948
165591,0.38118455008816704
165592,0.01836120617157392
165593,0.004530496664637197
165594,0.11952130224913628
165595,0.1250515558413538
165596,0.09099205316960454
165597,0.023975217242149686
165598,0.013890594419068399
165599,0.2420338588943607
165600,0.017146154430901662
165601,0.0509784027315885
165602,0.0611225046241984
165603,0.22920444058703843
165604,0.01996851925991008
165605,0.04249953195837713
165606,0.21253225455707278
165607,0.5376727268743553
165608,0.20478912720225106
165609,0.26472534945121556
165610,0.166420579122556
165611,0.16846812056255633
165612,0.06310653840920558
165613,0.19684129516641866
165614,0.35278491642950677
165615,0.6968686589338824
165616,0.22251750290709918
165617,0.08980242203509808
165618,0.47491244471702576
165619,0.5876962047703354
165620,0.2840177067112012
165621,0.03775960128689656
165622,0.062384318930152505
165623,0.004938290481759806
165624,0.05472591084843791
165625,0.2884920897777503
165626,0.1084193394551632
165627,0.019929827601610495
165628,0.04042946516063557
165629,0.40967638681381763
165630,0.2915496299322209
165631,0.040017480334916214
165632,0.0385621360795172
165633,0.11321863189801407
165634,0.018100874405924304
165635,0.11382674682152644
165636,0.04104875467545503
165637,0.28058336889691526
165638,0.09176032416550542
165639,0.10695068097893214
165640,0.33308914345144025
165641,0.021417711857900937
165642,0.055283886667537925
165643,0.4811989048060132
165644,0.00902624852434469
165645,0.05434947135000709
165646,0.007629389921840697
165647,0.05579699744630619
165648,0.6598956317755107
165649,0.026610373327991797
165650,0.2394472593063042
165651,0.03649377101178366
165652,0.06375943033074737
165653,0.19080353807126071
165654,0.04394800866045347
165655,0.07108788737063922
165656,0.5112412333022164
165657,0.5922927089218798
165658,0.20209518521661357
165659,0.907947770623396
165660,0.05045838974059297
165661,0.6729228265344054
165662,0.5916838376905559
165663,0.03192569543280381
165664,0.05921338222675737
165665,0.10437301794771614
165666,0.1701045581512878
165667,0.5434233570690876
165668,0.08912610819900088
165669,0.27825635547823724
165670,0.010033248318272353
165671,0.03573608374104951
165672,0.028717212823193
165673,0.6737644275034353
165674,0.355435106891025
165675,0.036534365077762705
165676,0.42016876151675314
165677,0.03534330213838474
165678,0.42282342439161824
165679,0.037983918933988566
165680,0.07553680553307772
165681,0.39743641717425626
165682,0.008102869251453511
165683,0.06179005636891471
165684,0.31486723339062883
165685,0.37668190553475556
165686,0.08725888525665694
165687,0.11693358726552207
165688,0.9697873274637218
165689,0.06388054502606329
165690,0.143638211253703
165691,0.027990671511138345
165692,0.3732910092713158
165693,0.03427437505898421
165694,0.07448238427669047
165695,0.061033202764450074
165696,0.12321627906938977
165697,0.01651229409541381
165698,0.06511922318057936
165699,0.2271919289915238
165700,0.13089053945498044
165701,0.7323083850339458
165702,0.07635285918806015
165703,0.3638399986017897
165704,0.016566616241065493
165705,0.15535023463848366
165706,0.3651079436100119
165707,0.05205361258870833
165708,0.1685093947972574
165709,0.064197428131197
165710,0.41233644626870913
165711,0.01419172556170349
165712,0.01852583298269134
165713,0.1272673633381734
165714,0.35428761961012584
165715,0.016727929580532
165716,0.6735330969238043
165717,0.7620338661098877
165718,0.31989388633350285
165719,0.039064418602589246
165720,0.06887479545493502
165721,0.05438628417864454
165722,0.12735096610973864
165723,0.03943887306784409
165724,0.04953906395119157
165725,0.023948503267556345
165726,0.4025490967170551
165727,0.0907729567821921
165728,0.11260240199725036
165729,0.4772073472996543
165730,0.12304109929767162
165731,0.24618569716988348
165732,0.45053189979232794
165733,0.024375807955481433
165734,0.6709033943631739
165735,0.029091911289133063
165736,0.31713643138571423
165737,0.4572151999931889
165738,0.03092726542021016
165739,0.2446379552720748
165740,0.6671660837018866
165741,0.0929596116534758
165742,0.05089269523547511
165743,0.09420672854104181
165744,0.04551958172098378
165745,0.36263470419277866
165746,0.38721948975698256
165747,0.026724071143580767
165748,0.6080448209530903
165749,0.31058121112693576
165750,0.21291776471895665
165751,0.38972579789216005
165752,0.17708874155329513
165753,0.31335931342497686
165754,0.32526601767015006
165755,0.03840136471971982
165756,0.08989456881441671
165757,0.03869672981470984
165758,0.14475037413261005
165759,0.31234492456211593
165760,0.09037864795506777
165761,0.7757018006486753
165762,0.5701627924125208
165763,0.2720070487697015
165764,0.0821680655161984
165765,0.433081356949878
165766,0.02686348931829916
165767,0.03618598252462642
165768,0.47542695595221673
165769,0.07314046096500444
165770,0.14617580663383914
165771,0.2897657894478426
165772,0.27186383747924636
165773,0.032323212759120146
165774,0.03697056933401546
165775,0.13740714789146458
165776,0.13094093803590826
165777,0.16083336323649106
165778,0.14555231246387929
165779,0.053456172783775194
165780,0.8215235432212854
165781,0.26964681144610975
165782,0.18056676214448247
165783,0.8621118318497778
165784,0.5877994468198158
165785,0.20835640704476743
165786,0.02926762889811179
165787,0.020598400785038353
165788,0.2035209169990023
165789,0.39014485978503466
165790,0.44476737317217774
165791,0.024970060186520714
165792,0.005521734098048297
165793,0.16980106452386934
165794,0.112633560652312
165795,0.26678625763337527
165796,0.16428269172160345
165797,0.025036963941484365
165798,0.41361933327808614
165799,0.15397780336693462
165800,0.10028722306188373
165801,0.7050084838433518
165802,0.026777118243026237
165803,0.045955172595836244
165804,0.4118654092765244
165805,0.84573948622225
165806,0.01655497169018219
165807,0.027104332645179342
165808,0.7223615498248791
165809,0.11260204446104839
165810,0.11209827074965602
165811,0.17093276907598115
165812,0.7295081420387786
165813,0.18060582439160824
165814,0.09135722181203529
165815,0.04524529410283312
165816,0.04739331122552469
165817,0.015548472729129187
165818,0.3085278901746977
165819,0.8925881417877745
165820,0.06766926161759844
165821,0.04408115957117813
165822,0.00984469939046209
165823,0.022760728092821855
165824,0.14502203401134997
165825,0.12447856685951875
165826,0.046014916179430834
165827,0.8682478546448399
165828,0.014102186214592553
165829,0.5454366275548851
165830,0.25810094041874293
165831,0.19699622477062875
165832,0.10046725846068982
165833,0.07550897144701772
165834,0.11448515699395606
165835,0.11457754532244203
165836,0.055722327739165495
165837,0.10223977251124229
165838,0.0394969865086989
165839,0.33515209474104724
165840,0.16770472614505263
165841,0.032280617791169856
165842,0.02241034960298651
165843,0.12090498474551706
165844,0.1884246823997712
165845,0.38534679448601455
165846,0.11662507406902296
165847,0.016116536403366254
165848,0.062058903827435674
165849,0.013615792928902167
165850,0.04397166405209934
165851,0.06606335861757093
165852,0.46300632814560644
165853,0.02397458694503425
165854,0.2142839380147132
165855,0.13851178231933153
165856,0.05796434860256561
165857,0.2101740771509175
165858,0.062057697845151916
165859,0.012032760088346835
165860,0.010934453553616025
165861,0.09578531651106223
165862,0.009541624926683881
165863,0.03920149207338119
165864,0.07194604385433646
165865,0.2404538793816559
165866,0.17754119833368923
165867,0.6223293892589938
165868,0.3595742274231224
165869,0.06450118927161463
165870,0.056959309721640546
165871,0.5155963949765093
165872,0.061761707569854336
165873,0.03986698893820349
165874,0.06630327336069664
165875,0.023481557201790258
165876,0.23739189440557665
165877,0.13259951682959695
165878,0.21087373310544014
165879,0.027716881188788928
165880,0.337912282359381
165881,0.8958211212878044
165882,0.36412479625748057
165883,0.046896734612689846
165884,0.7111111619211375
165885,0.43924682891766204
165886,0.017546132164938562
165887,0.46776919029326264
165888,0.5219817493724055
165889,0.032904754000663276
165890,0.26445891757699846
165891,0.11706808500176238
165892,0.07678861990640992
165893,0.5558392597705252
165894,0.2783103341129618
165895,0.034356918025953795
165896,0.36134537660256943
165897,0.1253850171446662
165898,0.03865959294378861
165899,0.3458629624601079
165900,0.08859794620922237
165901,0.10791946695182741
165902,0.18594041193047184
165903,0.03235627221919176
165904,0.05194924601541103
165905,0.1817508058063031
165906,0.14813868854365475
165907,0.05264844819034724
165908,0.5265051420942187
165909,0.07697271766428368
165910,0.25447839719848164
165911,0.0185863668786032
165912,0.13737466430735978
165913,0.10766248317489714
165914,0.40086653642572945
165915,0.20067721876411804
165916,0.18447869091543953
165917,0.050320255118237844
165918,0.3563888843188661
165919,0.13259116914007604
165920,0.488776678424534
165921,0.16619459896953118
165922,0.024336086118597177
165923,0.03664298668496382
165924,0.017579282102528685
165925,0.375527054893479
165926,0.0673152771075431
165927,0.03903294092421972
165928,0.5124803702749663
165929,0.10953956536754683
165930,0.7061867861262797
165931,0.09865336162095643
165932,0.7228317735662844
165933,0.09891042374961331
165934,0.1196432847605648
165935,0.13488261109604843
165936,0.10793365555059556
165937,0.058541835315853656
165938,0.34240876486142213
165939,0.259563793240859
165940,0.8297036219488492
165941,0.1629569877931881
165942,0.004165621163624914
165943,0.36958009053315927
165944,0.19298813845566903
165945,0.014278304083456532
165946,0.49818138102161763
165947,0.02309735168733868
165948,0.0770398089638494
165949,0.10768045237784024
165950,0.3743685026236443
165951,0.30855275745855876
165952,0.39764845516206276
165953,0.13191503218685294
165954,0.6612917167532765
165955,0.2877931224798189
165956,0.7279615444794024
165957,0.11990295256485618
165958,0.0366822823195189
165959,0.020054815948928842
165960,0.2122812677675746
165961,0.09597777051276807
165962,0.7748481909703002
165963,0.5309831408347404
165964,0.01146707181680932
165965,0.020596141711487524
165966,0.6458797933497958
165967,0.04197740855840425
165968,0.8859926467808628
165969,0.24967297772125294
165970,0.1819828013263881
165971,0.6678749821742151
165972,0.5544851540848038
165973,0.08125751291531347
165974,0.0629582148223957
165975,0.6440005358987622
165976,0.013164599006658664
165977,0.04811014605314574
165978,0.5595690141858967
165979,0.2166902488310891
165980,0.054703921195450124
165981,0.18907016429689735
165982,0.0439602492167418
165983,0.0620015969127303
165984,0.16461119452519551
165985,0.20088448945213855
165986,0.11106698410922311
165987,0.1325050573047881
165988,0.31341226183104814
165989,0.11001271174784902
165990,0.13005136586704952
165991,0.4800838352633932
165992,0.17344284231545054
165993,0.09557810170432898
165994,0.10211084006301552
165995,0.1631476369857718
165996,0.06634620419234959
165997,0.6560975828055537
165998,0.280630105884504
165999,0.09759064243077845
166000,0.11391379120074327
166001,0.203175750559278
166002,0.13334074069157242
166003,0.01765004490833824
166004,0.09583148248111219
166005,0.027456712100321107
166006,0.13149619071288648
166007,0.07997393109391754
166008,0.015586578668116564
166009,0.4165020625572091
166010,0.8412550766129444
166011,0.11073193808628662
166012,0.04449353106939329
166013,0.1851915148015499
166014,0.09986308388247205
166015,0.04144390639732069
166016,0.34941197826127984
166017,0.10068377450447133
166018,0.08911779706941039
166019,0.017632598545844973
166020,0.043464352288000704
166021,0.1355465176863154
166022,0.1426904442415019
166023,0.06353983918341809
166024,0.1065346732938877
166025,0.05624426649339154
166026,0.20121759949163806
166027,0.016876695126174394
166028,0.7412467514155782
166029,0.24843395251934877
166030,0.03148578829998331
166031,0.14048010658945503
166032,0.1020892409604825
166033,0.07683901270321203
166034,0.014873626828218555
166035,0.3656457746876241
166036,0.03409861978668722
166037,0.20481310802566088
166038,0.0200152684398753
166039,0.02949278777817422
166040,0.7239530444418654
166041,0.11519051229827092
166042,0.07853752495755519
166043,0.02977840055751012
166044,0.03917871775563115
166045,0.19264531387984524
166046,0.46359965655739227
166047,0.08057688664541467
166048,0.018797858906922465
166049,0.4665706049809387
166050,0.2491222411215857
166051,0.012159185740668758
166052,0.5455736750836926
166053,0.3800883424193613
166054,0.042771568422694625
166055,0.8011224148308232
166056,0.07255281780570226
166057,0.03132261073801596
166058,0.7840421610676599
166059,0.8674037382947697
166060,0.11625384181262097
166061,0.3796616466206977
166062,0.016051178066408257
166063,0.6698214141784873
166064,0.20344225111134787
166065,0.21945847064330462
166066,0.02124785604247291
166067,0.41584133199856976
166068,0.25111782224107393
166069,0.1176080857475473
166070,0.41987531429484864
166071,0.018557415853044427
166072,0.14969132356185275
166073,0.19491765853764834
166074,0.18253810909497734
166075,0.5132820080589975
166076,0.36798118722032214
166077,0.06195576129298605
166078,0.4695611800660933
166079,0.1032466617050869
166080,0.19007900608559228
166081,0.06539224029434208
166082,0.3409522380770287
166083,0.4869405728149878
166084,0.07503997217250122
166085,0.13673136734385988
166086,0.09370007404423983
166087,0.07417345826061347
166088,0.5024284259415593
166089,0.06380174496006014
166090,0.060502326541449145
166091,0.2552145621841994
166092,0.1946369257001956
166093,0.9832342380063127
166094,0.6848464117370321
166095,0.08931858098456927
166096,0.33632007850631257
166097,0.08554532947213916
166098,0.2392020544489444
166099,0.22833493494118678
166100,0.2531918424820965
166101,0.04192480847262177
166102,0.0435963614596568
166103,0.02229761981153632
166104,0.10734531086673799
166105,0.18548845156376645
166106,0.8079951551090377
166107,0.37263241149421233
166108,0.482067664585971
166109,0.12733941825970652
166110,0.16695275600968698
166111,0.050007065103869056
166112,0.15066289140761996
166113,0.03351869800750454
166114,0.24112178991083372
166115,0.1754271022489384
166116,0.34999645176656147
166117,0.051773227911018134
166118,0.09186245417509555
166119,0.014860661959915355
166120,0.03127740123575111
166121,0.10551417776845852
166122,0.10974026747025688
166123,0.01972648434100381
166124,0.0521038496893451
166125,0.22900719252139926
166126,0.10362021791730522
166127,0.07944047137480709
166128,0.05117438067187019
166129,0.6184080865715444
166130,0.6603210850630697
166131,0.43762799253085305
166132,0.6544324258187962
166133,0.23803739544683675
166134,0.2547075433942806
166135,0.4408120895763972
166136,0.0382618763520892
166137,0.3480705911846473
166138,0.018470703713708604
166139,0.46971433423659475
166140,0.4309959622559097
166141,0.014861387885017313
166142,0.02287316535964446
166143,0.597356112008381
166144,0.3141043708119788
166145,0.013000146790170782
166146,0.06541382233794002
166147,0.28803080965690553
166148,0.18155482380384041
166149,0.04372647894333254
166150,0.045671549371096215
166151,0.4401200514268635
166152,0.06123097294449487
166153,0.24896084110268407
166154,0.10998697792170356
166155,0.44645979647071465
166156,0.015016002589073301
166157,0.21787518066010952
166158,0.3090707900051277
166159,0.40980660348248693
166160,0.11692498781616407
166161,0.01930783119876207
166162,0.2827952505209489
166163,0.013807955217176374
166164,0.0155753700786061
166165,0.08761737362093495
166166,0.07751997599780634
166167,0.12030657305668022
166168,0.0066273202122042385
166169,0.04969048358670473
166170,0.2741673932462113
166171,0.02387184386859524
166172,0.4468137200396682
166173,0.32102746898426343
166174,0.017088084335547992
166175,0.09628048208967514
166176,0.020713396760418216
166177,0.49477923992906214
166178,0.19727156551275563
166179,0.065702665463337
166180,0.08444155571821882
166181,0.07204952090454728
166182,0.4334685783882752
166183,0.6320399451177324
166184,0.22215983143181733
166185,0.026597917949132778
166186,0.16906447825486823
166187,0.3744443008572289
166188,0.18269093113343196
166189,0.0737728815059662
166190,0.04454698810028503
166191,0.31824101754494677
166192,0.16882077652224586
166193,0.21841562203493936
166194,0.02978788430588019
166195,0.7008371372939738
166196,0.06064888982792984
166197,0.5430783437726476
166198,0.14465601647076162
166199,0.019365567838552308
166200,0.10160449772993899
166201,0.9436293026741912
